sentenceID,gold_label,sentence
112815,0,"""It's possible that we didn't see any change in outcomes because patients instead went to nearby hospitals that had better finances and may have had more resources to provide care,"" said Dr. Karen Joynt, the lead researcher on the study.."
111122,0,"If breast cancer spreads to your liver, you may have pain in your belly that doesn't go away, or you might feel bloated or full."
105111,0,"And it will be no surprise if Mr. Kemp, whose primary campaign included harsh rhetoric on immigration, tries to soften his image a bit for a general electorate.."
108318,0,"What if someone told you that 17 percent of American adults - one out of every six civilians - is unemployed, working part-time but seeking a full-time job, or would like to be employed but has given up the search? ..."
106288,0,"At the end of the 90-day grace period, if the patient has not paid the premium, the insurer can cancel the coverage and refuse to pay the pended claims, or recoup the payments it's already made."
108514,0,"If Mr McDaniel wins, the Tea Party will rejoiceit has had little to cheer about this year, as candidates claiming to represent it have been defeated in most primaries."
101609,0,"There is any number of other variables I could have plugged in, that would have yielded equally interesting results: Marital status, for instance, is a particularly strong predictor of voting behavior (in other words, places that have gained a lot of single adults are also places likely to have gained a lot of Democratic votes)."
110295,0,"Japanese officials say they will resist two-way trade deals with the United States at the summit, even if that reduces the chance of gaining exemptions for Washington's recently introduced steel and aluminum tariffs."
103610,0,"The next two years will likely be stalemate, but if Democrats are wise, they will show voters that they are doing their damnedest to draft and move along sensible, helpful legislation."
110548,0,TODAY'S QUESTION -- From Stefani: Which two presidents had their summer White Houses so close together that you can stand on one spot and see both of them at the same time? Where were they located? First person to correctly guess gets a mention in the next edition of Huddle.
109358,0,"""We wish him the best,"" Furman said."
112977,0,"Even if it were to occur, a Mikulski retirement would be less perilous than Bayh's."
102063,0,"White House aides and Senate Republicans have been discussing for the last week whether the president should comment on the primary, and agreed he should do so if it became clear Mr. Blankenship could win, three officials familiar with the deliberations said.."
